x,y,z
0.72848,0.451247,5.04228
0.787318,0.455155,5.03151
0.838297,0.430847,5.05163
0.898189,0.425851,5.05215
0.971596,0.437916,5.04541
1.02954,0.432734,5.03084
-1.03615,0.467572,5.05439
-0.978794,0.458651,5.03925
-0.786997,0.457763,5.0527
-0.677659,0.481595,5.04657
-0.58642,0.48352,5.03916
-0.436209,0.477698,5.0274
-0.35783,0.487693,5.02654
-0.298447,0.4894,5.04337
-0.240649,0.481818,5.02909
-0.185899,0.482569,5.05352
0.0467037,0.464632,5.05578
0.326935,0.471837,5.05189
0.425124,0.458255,5.05436
0.672287,0.48312,5.02678
0.92793,0.477855,5.05492
-1.04786,0.520754,5.02934
-0.992502,0.51568,5.0516
-0.893253,0.517019,5.03418
-0.835179,0.50261,5.03816
-0.731125,0.508521,5.04331
-0.539208,0.515649,5.0576
-0.486497,0.510216,5.02953
-0.138874,0.523027,5.03921
-0.0809984,0.490394,5.04354
0.0213349,0.518893,5.05872
0.109348,0.492636,5.03295
0.167411,0.498282,5.05094
0.226848,0.497292,5.04352
0.283769,0.504778,5.0264
0.381408,0.496808,5.04038
0.464035,0.496869,5.03014
0.518546,0.493782,5.055
0.822839,0.503493,5.03065
1.05034,0.515487,5.03241
-0.682538,0.540148,5.0586
-0.623639,0.530459,5.04102
-0.435679,0.529699,5.05721
-0.331125,0.53955,5.04044
-0.260551,0.535825,5.04577
-0.0768578,0.54762,5.02597
0.0815148,0.543395,5.04864
0.138384,0.547171,5.03007
0.432243,0.55138,5.04934
0.497689,0.547013,5.03052
0.563711,0.53301,5.05896
0.615758,0.553884,5.03774
0.988494,0.535924,5.05596
-0.965041,0.564258,5.02877
-0.907143,0.57465,5.0434
-0.762861,0.55921,5.03379
-0.714749,0.590211,5.05147
-0.47239,0.573667,5.03951
-0.182286,0.56494,5.04181
-0.125745,0.581922,5.03133
0.0151926,0.576167,5.04207
0.195182,0.579892,5.04504
0.295764,0.5668,5.02619
0.535406,0.58579,5.05647
0.751493,0.566323,5.04815
0.898692,0.565687,5.03514
0.9575,0.579457,5.02874
-0.997552,0.611458,5.04635
-0.819986,0.593687,5.03318
-0.766644,0.619151,5.04333
-0.593024,0.591359,5.04663
-0.509236,0.620928,5.04019
-0.359556,0.591459,5.03087
-0.0756512,0.614849,5.03074
0.108171,0.599101,5.04167
0.251672,0.599318,5.05058
0.34338,0.59894,5.04334
0.421115,0.610173,5.05327
0.640848,0.608317,5.03164
0.700275,0.609264,5.03966
0.804742,0.592823,5.04053
0.860039,0.610609,5.05537
0.919089,0.61985,5.05076
-0.716855,0.649872,5.05656
-0.571612,0.646766,5.05467
-0.398378,0.637128,5.03262
-0.283351,0.628483,5.04079
-0.224818,0.634229,5.02918
-0.127096,0.637717,5.05321
0.057443,0.631057,5.03964
0.159795,0.626951,5.05655
0.298088,0.637977,5.04823
0.498685,0.632424,5.0481
0.756305,0.625888,5.05297
0.985798,0.630258,5.04323
-0.892401,0.680233,5.03972
-0.831528,0.677275,5.045
-0.618564,0.680696,5.03915
-0.46614,0.675174,5.03821
-0.331638,0.671631,5.05598
-0.224825,0.689055,5.05329
-0.173113,0.668845,5.03059
-0.0850378,0.674018,5.02998
0.0149023,0.672813,5.04923
0.109328,0.658878,5.05117
0.396356,0.661279,5.03307
0.455433,0.671497,5.03406
0.512807,0.689046,5.03436
0.659196,0.665602,5.03485
0.893543,0.674141,5.05135
0.953112,0.678592,5.05705
-0.785253,0.714836,5.05162
-0.542514,0.697309,5.04071
-0.324499,0.725146,5.02982
-0.140575,0.725376,5.05478
-0.0366449,0.702286,5.05765
0.110296,0.714669,5.02814
0.207391,0.700114,5.0273
0.270838,0.724843,5.03
0.700876,0.720665,5.05232
0.812016,0.697632,5.0443
-0.907872,0.738085,5.04598
-0.8286,0.756193,5.05246
-0.642153,0.734788,5.02853
-0.589876,0.729989,5.0575
-0.495832,0.732915,5.02848
-0.246195,0.748623,5.03706
-0.082395,0.73388,5.03162
-0.0284369,0.759356,5.03738
0.0606271,0.751582,5.03893
0.221146,0.758423,5.02997
0.459583,0.732527,5.0318
0.550274,0.750559,5.03669
0.829112,0.754967,5.04003
-0.781663,0.787887,5.03287
-0.600355,0.783707,5.03306
-0.541482,0.764863,5.05186
-0.394492,0.770568,5.04869
-0.298243,0.77827,5.03943
-0.167996,0.780174,5.05923
0.116196,0.775835,5.03663
0.402859,0.762502,5.0547
0.44949,0.791605,5.02999
0.654081,0.761621,5.04027
0.888121,0.761773,5.04791
-0.839805,0.814718,5.05873
-0.546945,0.822973,5.03811
-0.423207,0.823182,5.04838
-0.224409,0.801513,5.05519
-0.131578,0.825151,5.03216
-0.0177905,0.81913,5.03615
0.0681035,0.810102,5.0495
0.220602,0.81832,5.02711
0.400383,0.822383,5.05266
0.791389,0.798168,5.05752
-0.79985,0.85395,5.03736
-0.69911,0.82915,5.04439
-0.474989,0.853415,5.04882
-0.371177,0.852401,5.05393
-0.288173,0.836971,5.04616
-0.182002,0.844238,5.05832
-0.0803719,0.8552,5.04068
0.498914,0.835844,5.0479
-0.614504,0.88514,5.03092
0.0207299,0.894703,5.03176
0.127989,0.89062,5.04397
0.209372,0.894533,5.04923
0.326159,0.866463,5.04069
0.402592,0.884955,5.02859
0.493279,0.891543,5.02647
0.601251,0.884775,5.03294
0.710842,0.868635,5.05112
0.769389,0.881471,5.04911
-0.721368,0.921199,5.03462
-0.666024,0.908073,5.05364
-0.56332,0.916073,5.05287
-0.50852,0.898548,5.02801
-0.454772,0.91146,5.05348
-0.359006,0.910225,5.0438
-0.298693,0.923601,5.04705
-0.22985,0.920308,5.02811
-0.171199,0.90343,5.02615
0.55248,0.913026,5.0534
-0.617021,0.942288,5.04868
-0.182201,0.95586,5.05448
-0.119288,0.93769,5.0371
-0.0640577,0.960736,5.04115
0.0132064,0.954299,5.0297
0.0658048,0.931188,5.04698
0.122084,0.951806,5.04454
0.252883,0.935535,5.04524
0.312547,0.931413,5.04841
0.369153,0.950714,5.05214
0.426673,0.93397,5.05334
0.485829,0.942789,5.05671
0.605621,0.940828,5.05368
0.683925,0.949335,5.03094
-0.567455,0.973405,5.03568
-0.468977,0.963455,5.0272
-0.413768,0.98338,5.03938
-0.278615,0.979854,5.04268
0.206692,0.970648,5.03019
0.281012,0.98897,5.02653
0.450772,0.984474,5.03145
0.523853,0.987952,5.04662
-0.514984,1.00183,5.02965
-0.361863,1.0063,5.05871
-0.181985,1.02204,5.05635
-0.129464,0.996522,5.04287
-0.0746385,1.01853,5.05308
0.111022,1.00951,5.05657
0.170673,1.01308,5.05239
0.234483,1.02125,5.04634
0.594385,1.00778,5.05486
-0.404692,1.04247,5.0344
-0.259467,1.03599,5.03412
-0.130846,1.05634,5.04713
-0.0196815,1.05764,5.03044
0.42516,1.03719,5.05381
-0.355089,1.06875,5.05539
-0.303776,1.07787,5.02584
-0.242702,1.09297,5.02628
-0.185687,1.08,5.0416
-0.0770296,1.07553,5.02886
0.0393458,1.06856,5.05531
0.195757,1.06596,5.03675
0.260605,1.08666,5.05455
0.414645,1.09413,5.03833
0.471262,1.07094,5.02952
-0.135481,1.1143,5.03241
0.0185852,1.11826,5.02902
0.0753916,1.11592,5.04817
0.152795,1.10639,5.04749
0.301498,1.13051,5.05422
0.358571,1.11375,5.04655
-0.236485,1.14594,5.05352
-0.181321,1.15587,5.03228
0.125276,1.15967,5.04567
0.18354,1.15552,5.03197
0.243741,1.14258,5.04084
-0.0873693,1.16676,5.03466
-0.0321673,1.16958,5.05782
0.0277617,1.16972,5.05833
-0.0686911,-1.16801,5.06916
0.0532374,-1.16884,5.09234
0.107888,-1.16511,5.06795
-0.256188,-1.14167,5.08802
-0.192453,-1.15408,5.07234
-0.13228,-1.16254,5.0765
0.183361,-1.15561,5.07246
0.287884,-1.13383,5.08362
-0.394276,-1.1016,5.07074
-0.311905,-1.12772,5.06925
-0.0995442,-1.11239,5.0885
-0.031427,-1.12148,5.07579
0.0815418,-1.11476,5.08695
0.341718,-1.11792,5.06198
-0.164568,-1.07171,5.07757
-0.00567176,-1.0664,5.08873
0.146761,-1.07861,5.06717
0.234894,-1.0641,5.06351
0.433386,-1.08687,5.07586
-0.506088,-1.0549,5.08628
-0.415642,-1.04567,5.0676
0.0926064,-1.05307,5.06414
0.386626,-1.04936,5.07576
0.487938,-1.06346,5.08413
0.548686,-1.03342,5.08004
-0.51628,-0.997194,5.07346
-0.458779,-1.00845,5.08623
-0.366154,-1.01185,5.06851
-0.258836,-1.02661,5.07245
-0.0953212,-1.00886,5.07867
-0.0363722,-1.01769,5.07218
0.0318307,-1.0214,5.07592
0.0866978,-0.998804,5.08891
0.140451,-1.02488,5.09299
0.232424,-1.00242,5.07714
0.344694,-1.00944,5.09139
0.441442,-1.02905,5.06248
0.496512,-1.00617,5.06878
-0.576856,-0.976095,5.08292
0.135121,-0.967549,5.07236
0.394854,-0.991301,5.06323
0.44855,-0.973699,5.08426
0.557003,-0.972667,5.06644
-0.627801,-0.935041,5.07659
-0.387808,-0.958922,5.08637
-0.328674,-0.961362,5.07664
-0.279032,-0.930132,5.08917
-0.182642,-0.946422,5.07893
-0.0162329,-0.959752,5.08431
0.0829488,-0.939376,5.08116
0.179763,-0.928614,5.08214
0.388764,-0.936006,5.08563
0.509712,-0.932509,5.08961
0.60862,-0.942274,5.06968
0.666773,-0.933142,5.08087
-0.748023,-0.899666,5.07056
-0.683709,-0.904285,5.06933
-0.573007,-0.917094,5.09304
-0.488713,-0.926033,5.08268
-0.424509,-0.90681,5.06453
-0.134726,-0.915897,5.05965
-0.0801932,-0.923515,5.08335
0.0278383,-0.925929,5.06173
0.280357,-0.924889,5.08874
0.444499,-0.91392,5.08575
0.564811,-0.905555,5.08774
0.724481,-0.918759,5.08827
-0.633681,-0.876446,5.08801
-0.28323,-0.874376,5.06714
-0.172537,-0.882513,5.09195
0.173325,-0.871903,5.06149
0.280566,-0.870553,5.06341
0.490059,-0.883106,5.06193
0.641012,-0.882755,5.06113
0.701697,-0.868955,5.06384
0.770451,-0.880607,5.09305
-0.79306,-0.860093,5.07205
-0.707388,-0.852523,5.08811
-0.514157,-0.829521,5.07371
-0.427576,-0.843597,5.0772
-0.363747,-0.856569,5.08515
-0.117035,-0.858147,5.07058
-0.0233841,-0.842534,5.08351
0.118774,-0.847112,5.06386
0.231338,-0.835359,5.07845
0.344198,-0.85661,5.06816
0.399233,-0.832886,5.06767
0.501475,-0.828748,5.08453
0.748252,-0.830527,5.0688
-0.84961,-0.804521,5.08647
-0.754069,-0.815022,5.08434
-0.648617,-0.82063,5.07198
-0.266194,-0.816866,5.06706
-0.207159,-0.806642,5.06803
-0.0953769,-0.80464,5.08688
0.0700449,-0.825882,5.09155
0.120553,-0.793587,5.09079
0.17547,-0.81768,5.09116
0.301253,-0.821242,5.0905
0.355497,-0.796114,5.08581
0.450475,-0.8018,5.06823
0.554169,-0.802428,5.07334
0.643767,-0.798042,5.06752
0.694948,-0.816749,5.09258
-0.801279,-0.7798,5.06104
-0.630666,-0.763395,5.07267
-0.549595,-0.781949,5.06511
-0.496553,-0.775355,5.09234
-0.145646,-0.784521,5.0601
0.0157656,-0.764126,5.08323
0.071527,-0.761206,5.06138
0.242403,-0.774399,5.0695
0.306495,-0.764727,5.07129
0.405642,-0.763298,5.08403
0.596672,-0.76104,5.06488
0.694262,-0.76598,5.0601
0.797168,-0.784109,5.07783
-0.89559,-0.752912,5.08926
-0.416386,-0.73476,5.08177
-0.358933,-0.749536,5.07298
-0.151559,-0.729748,5.08375
-0.0830829,-0.745831,5.0876
0.647908,-0.738657,5.08642
0.840193,-0.740781,5.09106
-0.819833,-0.695896,5.07535
-0.761135,-0.695648,5.06296
-0.625616,-0.700561,5.07471
-0.306661,-0.720273,5.07594
-0.206559,-0.705911,5.08435
0.138311,-0.693161,5.09002
0.194096,-0.711707,5.07821
0.266901,-0.719786,5.07285
0.443997,-0.6973,5.07851
0.497487,-0.716751,5.05962
0.722253,-0.69561,5.08938
-0.958322,-0.67131,5.07035
-0.893875,-0.673441,5.07843
-0.68327,-0.686878,5.08368
-0.526041,-0.676571,5.09119
-0.427668,-0.675897,5.08162
-0.336256,-0.668627,5.08286
-0.262234,-0.681278,5.08591
-0.158454,-0.670194,5.08539
0.0533649,-0.674525,5.07256
0.235938,-0.66875,5.07781
0.294661,-0.661349,5.06314
0.354326,-0.665381,5.06747
0.514711,-0.663247,5.08091
0.574166,-0.679883,5.07055
0.780508,-0.687256,5.06687
0.836606,-0.666378,5.06303
0.956082,-0.67453,5.06317
-0.787667,-0.647315,5.08954
-0.728622,-0.647934,5.07924
-0.624461,-0.639597,5.07259
-0.453127,-0.624974,5.06293
-0.286335,-0.631857,5.062
-0.213469,-0.646454,5.08765
-0.0586275,-0.648886,5.09274
-0.00202149,-0.651656,5.07328
0.618218,-0.636474,5.07272
0.677541,-0.657166,5.07843
0.742807,-0.640927,5.07205
0.798497,-0.629705,5.09133
-0.959283,-0.611847,5.07828
-0.895929,-0.614547,5.08963
-0.821104,-0.600216,5.07342
-0.761396,-0.595148,5.07588
-0.345072,-0.609383,5.08074
-0.169409,-0.606047,5.09226
-0.0748195,-0.591409,5.08027
0.0353325,-0.605033,5.07846
0.0952471,-0.605935,5.07956
0.207237,-0.61684,5.06889
0.260095,-0.594998,5.08692
0.374836,-0.602585,5.08654
0.484141,-0.614706,5.06348
0.864505,-0.613378,5.06127
0.953744,-0.604312,5.06985
-1.01299,-0.585559,5.0735
-0.525203,-0.570389,5.07829
-0.411988,-0.589533,5.08832
-0.274998,-0.56308,5.0654
-0.219082,-0.560335,5.08879
-0.0169434,-0.580549,5.06234
0.156872,-0.57887,5.08409
0.526219,-0.563509,5.06166
0.582592,-0.583618,5.06514
0.80414,-0.575449,5.06326
1.01287,-0.585665,5.08733
-0.751245,-0.536276,5.08239
-0.485453,-0.52539,5.07617
-0.417173,-0.53328,5.06787
-0.325504,-0.532031,5.07443
-0.166977,-0.531376,5.08226
-0.110948,-0.538777,5.06234
0.0685348,-0.552261,5.07942
0.236758,-0.534526,5.07925
0.407653,-0.556081,5.06739
0.569641,-0.530115,5.0904
0.631712,-0.541331,5.08741
0.763402,-0.531497,5.06591
0.86221,-0.554047,5.0695
-0.998815,-0.505215,5.08566
-0.939606,-0.513965,5.08259
-0.884284,-0.499994,5.06428
-0.825452,-0.511008,5.06688
-0.54922,-0.516839,5.09046
-0.261662,-0.508215,5.08543
0.0130177,-0.512148,5.07682
0.283122,-0.490562,5.08592
0.354518,-0.522944,5.09031
0.607896,-0.48986,5.06787
0.720515,-0.493204,5.08302
0.825792,-0.508984,5.08494
0.883427,-0.498284,5.06346
0.999726,-0.502325,5.07741
-0.738675,-0.461233,5.06508
-0.679387,-0.458349,5.07907
-0.56929,-0.465224,5.06748
-0.510412,-0.471507,5.08452
-0.444303,-0.482876,5.08597
-0.382627,-0.487718,5.086
-0.319341,-0.47376,5.06179
-0.207132,-0.488578,5.0701
0.0578215,-0.474477,5.06381
0.112943,-0.473561,5.08731
0.163576,-0.456354,5.06029
0.218733,-0.479561,5.06374
0.535533,-0.473899,5.08401
0.777336,-0.473768,5.08835
1.06319,-0.48854,5.08516
-1.08928,-0.427175,5.06546
-1.02793,-0.452907,5.08928
-0.974208,-0.455413,5.06293
-0.918304,-0.455031,5.08452
-0.23241,-0.439176,5.09266
-0.1579,-0.45459,5.06603
-0.0791497,-0.449883,5.07786
0.327311,-0.455688,5.06531
0.378392,-0.424395,5.0677
0.43411,-0.452132,5.0613
0.583194,-0.437499,5.08352
0.688757,-0.44257,5.0781
0.746114,-0.422136,5.09282
0.842166,-0.454759,5.06532
0.936958,-0.426511,5.07989
1.03874,-0.434164,5.09152
-1.04157,-0.394978,5.08218
-0.821803,-0.412207,5.08546
-0.710518,-0.408386,5.06778
-0.651354,-0.405383,5.08027
-0.591669,-0.411121,5.08045
-0.531861,-0.414976,5.08184
-0.418365,-0.411574,5.07209
-0.281113,-0.411929,5.07082
-0.119765,-0.408493,5.06258
-0.0348135,-0.399462,5.07335
0.0515301,-0.401027,5.08239
0.115371,-0.417654,5.06571
0.179572,-0.403174,5.08288
0.281521,-0.396956,5.08519
0.428768,-0.392398,5.06204
0.879091,-0.414195,5.08956
0.991108,-0.401013,5.07641
1.1007,-0.396911,5.08739
-1.10976,-0.370807,5.06572
-0.980322,-0.361624,5.07806
-0.908594,-0.365729,5.06085
-0.78769,-0.363063,5.08865
-0.61625,-0.35747,5.06982
-0.556384,-0.361351,5.07065
-0.487578,-0.375397,5.07371
-0.430677,-0.35504,5.08787
-0.36902,-0.383361,5.09111
-0.226959,-0.387375,5.06308
0.118646,-0.355616,5.07716
0.230651,-0.372796,5.06454
0.340454,-0.383871,5.09191
0.496951,-0.37433,5.08216
0.698515,-0.37028,5.08673
0.758553,-0.372868,5.06097
0.831787,-0.377421,5.08711
0.883323,-0.357823,5.06357
0.941869,-0.370165,5.06011
1.05452,-0.370268,5.06009
-0.825581,-0.321118,5.06871
-0.697231,-0.351961,5.083
-0.382854,-0.32658,5.06548
-0.323936,-0.325202,5.07635
-0.183973,-0.347881,5.07679
-0.0605635,-0.347285,5.08799
-0.00111568,-0.35378,5.09281
0.312174,-0.331024,5.09274
0.388022,-0.347393,5.09296
0.447426,-0.340995,5.08787
0.533659,-0.331958,5.06089
0.590576,-0.348051,5.07553
0.656836,-0.330117,5.06952
1.01667,-0.325033,5.07042
1.12053,-0.336815,5.06612
-1.12737,-0.313048,5.07367
-0.583604,-0.307338,5.06585
-0.524056,-0.311827,5.06055
-0.13546,-0.312686,5.07654
-0.0219227,-0.302062,5.06861
0.0946585,-0.299553,5.0874
0.153879,-0.308621,5.08914
0.239876,-0.313747,5.06966
0.359512,-0.295743,5.08229
0.423935,-0.289711,5.0675
0.48245,-0.300743,5.06045
0.718152,-0.319721,5.06119
0.919136,-0.314701,5.09299
-1.14192,-0.255005,5.07781
-1.07347,-0.278108,5.06329
-0.979078,-0.261485,5.08245
-0.920525,-0.274337,5.08249
-0.839382,-0.262797,5.06492
-0.789207,-0.280024,5.09276
-0.729183,-0.274879,5.08975
-0.616688,-0.259256,5.07971
-0.555982,-0.254084,5.06589
-0.356216,-0.274778,5.07999
-0.226969,-0.262389,5.09279
-0.111494,-0.255698,5.08168
0.290385,-0.281494,5.06689
0.675723,-0.273256,5.07054
0.756885,-0.25571,5.08269
0.813431,-0.275455,5.08182
1.03061,-0.266806,5.07186
1.13911,-0.267324,5.08493
-0.791839,-0.225668,5.06759
-0.678835,-0.246494,5.07373
-0.499299,-0.234474,5.06669
-0.440996,-0.220616,5.06564
-0.382422,-0.220846,5.0784
-0.273381,-0.237748,5.06383
-0.0530724,-0.242272,5.0792
0.00625435,-0.250513,5.0808
0.171431,-0.25107,5.07986
0.387198,-0.242815,5.07429
0.502167,-0.246186,5.07571
0.578133,-0.234693,5.06382
-1.05864,-0.193384,5.07843
-0.993302,-0.203387,5.078
-0.935601,-0.216523,5.08739
-0.847481,-0.203453,5.06776
-0.733721,-0.214565,5.07736
-0.641052,-0.201116,5.06334
-0.582083,-0.200721,5.07424
-0.199607,-0.203301,5.08757
-0.139764,-0.201406,5.09089
0.0332937,-0.197389,5.08724
0.088286,-0.194897,5.06352
0.159585,-0.193583,5.09203
0.761668,-0.188034,5.07097
0.93921,-0.206431,5.07395
0.996579,-0.217959,5.08699
1.05603,-0.213345,5.08124
1.15222,-0.203649,5.08734
-0.943464,-0.159144,5.07179
-0.771886,-0.168378,5.07501
-0.521815,-0.170869,5.07672
-0.363939,-0.163916,5.0749
-0.299886,-0.182774,5.06838
0.260733,-0.184225,5.0712
0.549964,-0.182915,5.07465
0.975031,-0.162362,5.09316
1.03438,-0.157545,5.08447
-1.16154,-0.140602,5.08525
-1.06555,-0.134286,5.08597
-0.827824,-0.146852,5.07683
-0.715587,-0.147635,5.08983
-0.613631,-0.147884,5.06553
-0.463978,-0.146136,5.07646
-0.409424,-0.121215,5.07722
-0.31869,-0.126024,5.06425
-0.251736,-0.125097,5.06026
-0.183924,-0.130948,5.07106
-0.127167,-0.149193,5.0644
-0.0550735,-0.148906,5.07121
0.00102976,-0.146815,5.09296
0.0578895,-0.144286,5.07415
0.163798,-0.138255,5.06945
0.297397,-0.132986,5.06319
0.40566,-0.12892,5.08925
0.61915,-0.137343,5.08503
0.766349,-0.130352,5.08662
0.839738,-0.118963,5.0609
0.916356,-0.150228,5.09208
1.13181,-0.147136,5.09036
-1.01017,-0.104729,5.08448
-0.95337,-0.0873324,5.07629
-0.75797,-0.0992471,5.07452
-0.565322,-0.116328,5.08517
-0.459334,-0.0873905,5.06359
0.0155754,-0.0953312,5.06591
0.1207,-0.0993678,5.08438
0.244006,-0.0989063,5.06491
0.49224,-0.110894,5.06046
0.70858,-0.114264,5.0859
0.891822,-0.0967285,5.08052
1.02878,-0.0979677,5.08129
-1.0744,-0.0726069,5.07987
-0.877487,-0.0723661,5.06277
-0.818641,-0.0809583,5.07063
-0.627838,-0.078466,5.08795
-0.407784,-0.0615498,5.08301
-0.284894,-0.0787457,5.07897
-0.192394,-0.0718207,5.06573
-0.0944974,-0.0785764,5.06855
0.178145,-0.0822562,5.0854
0.300958,-0.0746363,5.08951
0.359799,-0.0632027,5.09084
0.459569,-0.0655012,5.08201
0.708103,-0.0554074,5.07466
0.991926,-0.0534618,5.06509
1.08607,-0.0798999,5.07682
-0.773215,-0.0352451,5.0808
-0.713688,-0.0388318,5.08705
-0.600444,-0.0305601,5.06443
-0.4965,-0.0376553,5.0609
-0.33038,-0.0399023,5.08344
-0.231378,-0.0271766,5.07479
-0.0426161,-0.0450848,5.08437
0.156522,-0.0245555,5.0856
0.261578,-0.0397841,5.06071
0.585905,-0.0404087,5.06022
0.759063,-0.026025,5.0631
0.891281,-0.0294399,5.07869
1.04345,-0.0410155,5.0931
1.1181,-0.0318986,5.09299
1.16927,-0.04307,5.06384
-1.16989,-0.0163312,5.06613
-1.08008,-0.0133575,5.06991
-0.861415,0.0145804,5.07017
-0.801516,0.0166836,5.07117
-0.73932,0.013719,5.07369
-0.651411,-0.016373,5.09268
-0.476424,0.0144798,5.08263
-0.417888,0.0108643,5.0703
-0.361044,0.0112664,5.08925
-0.17276,-0.0150983,5.0716
-0.0272878,0.00968754,5.06526
0.0550688,-0.0158472,5.07535
0.212395,-0.00739235,5.07209
0.36495,-0.00509948,5.07694
0.563383,0.0106682,5.08216
1.14665,0.0124768,5.06445
-1.12464,0.0262025,5.076
-1.01796,0.0327732,5.09322
-0.922867,0.0192962,5.08154
-0.684542,0.0334113,5.08807
-0.623813,0.0332966,5.0735
-0.302668,0.0494766,5.08007
-0.243127,0.0303393,5.06262
-0.170814,0.043129,5.08575
0.0708736,0.0419713,5.07662
0.229065,0.049025,5.0606
0.279098,0.016953,5.06874
0.412015,0.0319879,5.07502
0.508787,0.0267539,5.06302
0.653063,0.0221915,5.06151
0.815486,0.0341586,5.07915
0.922416,0.0209698,5.0612
0.981249,0.0219104,5.07449
1.03979,0.0185597,5.08739
1.0947,0.0431,5.06728
-0.781917,0.069333,5.09208
-0.726256,0.0761012,5.07084
-0.444823,0.0639878,5.06369
-0.219905,0.0768487,5.09241
-0.0836392,0.050858,5.06974
0.168799,0.0830943,5.07357
0.317109,0.0576683,5.09293
0.368677,0.0724135,5.06608
0.547682,0.0685296,5.08131
0.652321,0.0820345,5.06485
0.709107,0.0568241,5.07608
0.925309,0.0798054,5.07256
0.984668,0.0808932,5.0643
1.04393,0.0763506,5.07215
1.16818,0.0656782,5.08186
-1.16409,0.117517,5.06829
-1.0643,0.0939023,5.07655
-1.00528,0.0910323,5.08668
-0.92022,0.1016,5.07738
-0.860463,0.103057,5.07331
-0.623657,0.092902,5.07996
-0.56498,0.10122,5.07066
-0.500005,0.0873605,5.06246
-0.3971,0.100081,5.06706
-0.128004,0.090506,5.07744
-0.0718704,0.109619,5.06831
-0.0158179,0.0879144,5.09143
0.235083,0.102668,5.08658
0.294139,0.112841,5.08815
0.727448,0.111477,5.09263
-0.825435,0.14948,5.08773
-0.652082,0.142932,5.06304
-0.505969,0.144968,5.07786
-0.355454,0.142916,5.06243
-0.296036,0.138067,5.06854
-0.227854,0.146445,5.06843
-0.0289475,0.146652,5.0878
0.0281151,0.128748,5.09115
0.128941,0.124543,5.09058
0.187272,0.138377,5.09231
0.38977,0.127285,5.0779
0.44874,0.128896,5.06733
0.511037,0.125152,5.0796
0.568524,0.132273,5.06209
0.62659,0.134865,5.0768
0.683576,0.15161,5.08507
0.843484,0.144719,5.07806
1.06213,0.133022,5.06522
1.16332,0.125444,5.08168
-1.1566,0.176819,5.07262
-1.07103,0.167775,5.08966
-0.768124,0.16321,5.07682
-0.411101,0.169156,5.0716
-0.102279,0.160612,5.07663
0.0798579,0.158963,5.09157
0.138152,0.183778,5.09263
0.243411,0.161966,5.08436
0.4799,0.175715,5.08811
0.543977,0.182395,5.08408
0.796958,0.178853,5.06179
0.983367,0.17098,5.08236
1.1555,0.183771,5.07002
-0.954408,0.198758,5.08092
-0.898557,0.209649,5.06201
-0.844932,0.206124,5.08854
-0.527311,0.212103,5.06439
-0.25563,0.198961,5.06034
-0.199328,0.201174,5.08087
-0.136258,0.210005,5.07494
-0.072229,0.21249,5.07616
0.195956,0.198518,5.08632
0.335586,0.216564,5.07266
0.425555,0.185718,5.06125
0.60532,0.190203,5.08586
0.662594,0.207713,5.08248
0.741871,0.206977,5.06212
1.10366,0.20968,5.08538
-1.14612,0.235463,5.0662
-1.04448,0.245818,5.08121
-0.788042,0.222503,5.07939
-0.736628,0.250128,5.06582
-0.685615,0.226984,5.08722
-0.629942,0.242387,5.07103
-0.470298,0.232387,5.06524
-0.384561,0.22277,5.07521
-0.29023,0.247244,5.0694
-0.0261297,0.248814,5.08849
0.131289,0.243282,5.09055
0.448726,0.240994,5.06165
0.508017,0.227754,5.06834
0.574017,0.235732,5.06255
0.700665,0.25048,5.06362
0.892529,0.231608,5.07861
1.00263,0.230565,5.07748
-1.09634,0.271818,5.06482
-0.934414,0.255296,5.07945
-0.874093,0.258448,5.08688
-0.512843,0.27458,5.06713
0.0201632,0.28431,5.07468
0.0816331,0.266951,5.06669
0.184113,0.279667,5.07455
0.285378,0.253892,5.06427
0.368933,0.26648,5.0854
0.641587,0.260652,5.06373
0.773623,0.278782,5.08243
